
         4  2.268158E-03  1.367333E-01  4.958623E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4247222E+02

         4  2.298874E-03  1.377813E-01  5.038282E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4304952E+02

         4  2.327936E-03  1.375375E-01  5.160597E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4362682E+02

         4  2.358244E-03  1.382982E-01  5.245512E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4420412E+02

         4  2.389141E-03  1.395372E-01  5.292164E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4478143E+02

         4  2.418373E-03  1.394913E-01  5.361962E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4535873E+02

         4  2.448109E-03  1.398511E-01  5.453571E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4593603E+02

         4  2.478909E-03  1.410786E-01  5.545167E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4651333E+02

