
 displacements (vx,vy,vz) for set TIPMARKER and time  0.1124285E+02

         4  5.513193E-04  6.139873E-02  1.009428E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1139698E+02

         4  5.603121E-04  6.176036E-02  1.073169E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1155110E+02

         4  5.685490E-04  6.165585E-02  1.133086E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1170522E+02

         4  5.765742E-04  6.141328E-02  1.167907E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1185934E+02

         4  5.849697E-04  6.140055E-02  1.173925E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1201346E+02

         4  5.941303E-04  6.189592E-02  1.158650E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1216758E+02

         4  6.042713E-04  6.301789E-02  1.122406E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1232170E+02

         4  6.152212E-04  6.466061E-02  1.083473E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1247582E+02

         4  6.264901E-04  6.652935E-02  1.061619E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1262994E+02

         4  6.375409E-04  6.825738E-02  1.059213E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1266847E+02

         4  6.402168E-04  6.863121E-02  1.062753E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1270700E+02

         4  6.428326E-04  6.896808E-02  1.069397E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1276480E+02

         4  6.466289E-04  6.939557E-02  1.084114E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1285149E+02

         4  6.520404E-04  6.985420E-02  1.113026E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1288400E+02

         4  6.539831E-04  6.996929E-02  1.125184E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1291651E+02

         4  6.558802E-04  7.005392E-02  1.137719E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1296528E+02

         4  6.586443E-04  7.012672E-02  1.158541E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1303842E+02

         4  6.626191E-04  7.012819E-02  1.195778E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1314814E+02

         4  6.683172E-04  6.996120E-02  1.257339E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1331273E+02

         4  6.767197E-04  6.961879E-02  1.338955E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1347731E+02

         4  6.855358E-04  6.954996E-02  1.396770E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1364189E+02

         4  6.953030E-04  7.009933E-02  1.419157E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1380647E+02

         4  7.061538E-04  7.135932E-02  1.400382E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1397105E+02

         4  7.177725E-04  7.313113E-02  1.357721E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1401220E+02

         4  7.207458E-04  7.361929E-02  1.345345E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1405334E+02

         4  7.237188E-04  7.410695E-02  1.332139E-05

